MUID,PlyUID,Experimental_Date_record,Experimental_Date_file,time ended file,time started record,run_duration,Misc. Variable 1 Value,Capoxen,Timepoint,Group,Sex,Bigroup,Weight,Researcher,Experimental_Date,time started,Rig,Start_body_temperature,Mid_body_temperature,End_body_temperature,post30_body_temperature,Room_Temp,Bar_Pres,Rotometer_Flowrate,Pump Flowrate,Calibration_Volume,Notes,Genotype,Date of Birth,Tag Number
M17877,Ply1347,12/15/2016,12/15/2016,13:34:04,12:09:00,1:25:04,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Exp,Male,Exp,49.96,Vena,12/15/2016,12:09:00,1,35.6,,37.2,38.1,70.5,29.91,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17877,Ply1243,2/27/2017,2/27/2017,13:36:50,11:45:00,1:51:50,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Exp,Male,Exp,51.75,Ronda,2/27/2017,11:45:00,2,35.9,,37.1,37.9,72,29.55,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17877,Ply1235,3/6/2017,3/6/2017,12:36:17,10:30:00,2:06:17,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Exp,Male,Exp,51.37,Ronda,3/6/2017,10:30:00,2,36.8,,36.4,36.7,70.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17877,Ply1183,4/24/2017,4/24/2017,9:46:40,8:05:00,1:41:40,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Exp,Male,Exp,52.95,Ronda,4/24/2017,8:05:00,2,36,,37.5,37.3,70.5,29.46,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17877,Ply1134,5/3/2017,5/3/2017,11:35:14,8:10:00,3:25:14,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Exp,Male,Exp,53.77,Ronda,5/3/2017,8:10:00,2,35.1,,37.2,36.3,69.5,29.26,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17877,Ply1062,6/27/2017,6/27/2017,12:10:34,9:50:00,2:20:34,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Exp,Male,Exp,51.41,fred,6/27/2017,9:50:00,3,36.3,,37.2,37.1,69,29.64,95,,20,Fred forgot the vacuum pump flowrate,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17877,Ply1099,6/28/2017,6/28/2017,14:10:01,12:15:00,1:55:01,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Exp,Male,Exp,51,Fred,6/28/2017,12:15:00,2,36.5,,37.6,36.8,68.5,29.55,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17877,Ply1016,9/19/2017,9/19/2017,16:02:07,12:50:00,3:12:07,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Exp,Male,Exp,53.78,Fred,9/19/2017,12:50:00,1,36.4,,37.2,36.9,69.5,29.61,95,5.1,20,MUID ?,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17877,Ply979,9/22/2017,9/22/2017,15:45:28,14:36:00,1:09:28,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Exp,Male,Exp,51.1,Fred,9/22/2017,14:36:00,3,35.7,,37.3,36.8,69.5,29.61,95,4.7,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17877,Ply107,12/15/2017,12/15/2017,11:10:11,9:55:00,1:15:11,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Exp,Male,Exp,50.99,Fred,12/15/2017,9:55:00,3,36.7,,37.1,37.8,73.5,29.99,95,4.5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17877,Ply164,12/13/2017,12/13/2017,11:17:48,10:00:00,1:17:48,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Exp,Male,Exp,52.11,Fred,12/13/2017,10:00:00,2,36.3,,36.7,37.3,71.5,29.91,95,4.5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/1/2016,69
M17878,Ply1597,7/22/2016,7/22/2016,16:20:28,13:36:00,2:44:28,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Wt,Male,Con,44.24,,7/22/2016,1:36:00,,37,,36.8,37.6,71,29.64,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1511,7/27/2016,7/27/2016,17:03:30,15:13:00,1:50:30,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Male,Con,44.7,,7/27/2016,3:13:00,2,36.7,,37.5,36.2,70,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1431,9/21/2016,9/21/2016,17:05:22,13:15:00,3:50:22,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Wt,Male,Con,49.98,,9/21/2016,1:15:00,,36.4,,35.7,37.4,70.5,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1409,9/26/2016,9/26/2016,15:32:04,13:56:00,1:36:04,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Wt,Male,Con,49.35,,9/26/2016,1:58:00,,37.1,,36.8,37.8,71,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1302,12/12/2016,12/12/2016,16:47:23,15:31:00,1:16:23,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Wt,Male,Con,52.67,,12/12/2016,3:31:00,1,36.9,,37.2,37.4,70.5,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1348,12/15/2016,12/15/2016,13:35:13,12:10:00,1:25:13,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Wt,Male,Con,52.82,Vena,12/15/2016,12:10:00,3,36.3,,37.5,37.2,70.5,29.91,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1244,2/27/2017,2/27/2017,13:38:54,11:45:00,1:53:54,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Wt,Male,Con,54.55,Ronda,2/27/2017,11:45:00,3,36.6,,36.1,37.4,72,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1236,3/6/2017,3/6/2017,12:38:07,10:30:00,2:08:07,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Wt,Male,Con,54.8,Ronda,3/6/2017,10:30:00,3,36.7,,37.1,37.3,70.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1160,4/24/2017,4/24/2017,9:48:57,8:05:00,1:43:57,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Wt,Male,Con,57.94,Ronda,4/24/2017,8:05:00,3,37.1,,37.2,37.9,70.5,29.46,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1133,5/3/2017,5/3/2017,11:36:48,8:10:00,3:26:48,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Wt,Male,Con,58.12,Ronda,5/3/2017,8:10:00,3,36.1,,36.6,37.4,69.5,29.26,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1061,6/27/2017,6/27/2017,12:46:37,9:50:00,2:56:37,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Wt,Male,Con,58.78,fred,6/27/2017,9:50:00,1,36.4,,37.3,36.8,69,29.64,95,,20,Fred forgot the vacuum pump flowrate,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1098,6/28/2017,6/28/2017,14:09:34,12:15:00,1:54:34,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Wt,Male,Con,57.51,Fred,6/28/2017,12:15:00,1,36.3,,37.4,37.5,68.5,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply1017,9/19/2017,9/19/2017,16:02:16,12:50:00,3:12:16,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Wt,Male,Con,59.8,Fred,9/19/2017,12:50:00,2,36.3,,36.4,38,69.5,29.61,95,4.5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply978,9/22/2017,9/22/2017,15:45:09,13:33:00,2:12:09,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Wt,Male,Con,60.63,Fred,9/22/2017,13:33:00,2,36.3,,37.2,36.8,69.5,29.61,95,4.5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply106,12/15/2017,12/15/2017,11:10:02,9:50:00,1:20:02,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Wt,Male,Con,58.46,Fred,12/15/2017,9:50:00,2,36.5,,37.5,37.6,73.5,29.99,95,4.3,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17878,Ply165,12/13/2017,12/13/2017,11:23:19,10:05:00,1:18:19,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Wt,Male,Con,59.58,Fred,12/13/2017,10:05:00,3,36.9,,37.7,37.6,71.5,29.91,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/1/2016,70
M17879,Ply1582,7/25/2016,7/25/2016,12:02:35,9:03:00,2:59:35,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Tg,Male,Con,44.35,,7/25/2016,9:03:00,,37.9,,36.9,37.7,70,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1499,7/27/2016,7/27/2016,17:37:50,15:53:00,1:44:50,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Tg,Male,Con,42.02,,7/27/2016,3:53:00,2,36.4,,36.9,37.3,70.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1432,9/22/2016,9/22/2016,12:34:52,9:50:00,2:44:52,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Tg,Male,Con,43.52,,9/22/2016,9:50:00,,37.3,,37.9,37.6,69,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1393,9/26/2016,9/26/2016,15:33:06,14:02:00,1:31:06,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Tg,Male,Con,41.31,,9/26/2016,2:02:00,,37,,37.1,37.7,71,29.55,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1303,12/19/2016,12/19/2016,9:30:28,8:05:00,1:25:28,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Tg,Male,Con,49.53,,12/19/2016,8:05:00,1,36.4,,38.2,38.3,71,30.17,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1349,12/22/2016,12/22/2016,10:24:21,9:08:00,1:16:21,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Tg,Male,Con,49.05,Vena,12/22/2016,9:08:00,3,36.2,,37.9,38.4,71,29.05,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1282,3/7/2017,3/7/2017,12:25:29,8:45:00,3:40:29,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Tg,Male,Con,45.27,Ronda,3/7/2017,8:45:00,2,36.3,,36.9,37.5,70.5,29.64,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1228,3/16/2017,3/16/2017,9:39:38,8:20:00,1:19:38,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Tg,Male,Con,47.16,Ronda,3/16/2017,8:20:00,3,37.3,,36.6,36.9,72,29.85,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1176,5/9/2017,5/9/2017,13:00:26,11:10:00,1:50:26,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Tg,Male,Con,49.25,Ronda,5/9/2017,11:10:00,1,36,,37.2,37.3,70,29.49,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1132,5/15/2017,5/15/2017,9:57:08,8:20:00,1:37:08,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Tg,Male,Con,50.58,Ronda,5/15/2017,8:20:00,1,36.2,,37.6,37,69.5,29.4,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1035,7/5/2017,7/5/2017,15:09:14,13:15:00,1:54:14,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Tg,Male,Con,49.53,fred,7/5/2017,13:15:00,2,36.7,,38.5,37.3,68.5,29.7,95,4.4,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1107,7/9/2017,7/9/2017,17:36:57,15:45:00,1:51:57,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Tg,Male,Con,48.93,Fred,7/9/2017,15:45:00,1,36.7,,38.9,37.1,69,29.67,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply1005,9/27/2017,9/27/2017,14:47:04,13:10:00,1:37:04,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Tg,Male,Con,48.25,Fred,9/27/2017,13:10:00,3,36.4,,37.2,37.6,69,29.58,95,4.7,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply942,9/29/2017,9/29/2017,16:40:21,15:10:00,1:30:21,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Tg,Male,Con,47.1,Fred,9/29/2017,15:10:00,3,37.2,,37.1,38.2,70,29.61,95,4.7,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply109,12/15/2017,12/15/2017,15:50:43,2:35:00,13:15:43,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Tg,Male,Con,4.67E+01,Fred,12/15/2017,2:35:00,2,37,,37.2,37.5,73.5,29.93,95,3.6,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17879,Ply173,12/14/2017,12/14/2017,13:04:45,11:15:00,1:49:45,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Tg,Male,Con,48.16,Fred,12/14/2017,11:15:00,1,36.4,,37.5,37.2,71.5,29.7,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,71
M17880,Ply1583,7/22/2016,,,,0:00:00,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Tg,Male,Con,44.78,,7/22/2016,,,36.6,,,,71,29.61,95,,20,never finished never calmed down,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1584,7/25/2016,7/25/2016,12:01:31,9:01:00,3:00:31,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Tg,Male,Con,45.24,,7/25/2016,9:01:00,,38.7,,37.4,37.7,69.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1500,7/27/2016,7/27/2016,17:19:57,15:48:00,1:31:57,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Tg,Male,Con,43.68,,7/27/2016,3:48:00,2,36.3,,37.1,37.4,70.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1433,9/22/2016,9/22/2016,12:35:10,9:53:00,2:42:10,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Tg,Male,Con,44.08,,9/22/2016,9:53:00,,37.9,,37.9,38.4,69,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1394,9/26/2016,9/26/2016,13:32:16,11:45:00,1:47:16,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Tg,Male,Con,43.26,,9/26/2016,11:45:00,,37.6,,37.9,38.9,71,29.61,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1304,12/13/2016,12/13/2016,16:59:42,15:42:00,1:17:42,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Tg,Male,Con,47.59,,12/13/2016,3:42:00,3,36.9,,37.9,38.2,71.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1350,12/14/2016,12/14/2016,15:33:34,14:16:00,1:17:34,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Tg,Male,Con,47.59,Vena,12/14/2016,2:16:00,3,35.9,,37.6,38.7,71,29.7,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1275,3/10/2017,3/10/2017,9:32:17,8:05:00,1:27:17,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Tg,Male,Con,49.76,Ronda,3/10/2017,8:05:00,2,36.7,,37.7,37.4,71,29.73,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1222,3/16/2017,3/16/2017,12:03:07,10:45:00,1:18:07,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Tg,Male,Con,50.64,Ronda,3/16/2017,10:45:00,2,35.5,,36.7,37.4,73,29.85,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1175,5/8/2017,5/8/2017,12:43:27,11:05:00,1:38:27,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Tg,Male,Con,50.17,Ronda,5/8/2017,11:05:00,1,36.7,,37.8,37.9,70,29.49,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1131,5/12/2017,5/12/2017,10:25:47,8:35:00,1:50:47,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Tg,Male,Con,50.17,Ronda,5/12/2017,8:35:00,2,36.1,,36.9,37.6,69,29.31,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1036,7/5/2017,7/5/2017,15:09:46,13:15:00,1:54:46,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Tg,Male,Con,50.32,fred,7/5/2017,13:15:00,3,36.6,,37.1,38.3,68.5,29.7,95,4.7,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1078,7/10/2017,7/10/2017,14:49:17,12:35:00,2:14:17,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Tg,Male,Con,50.39,Fred,7/10/2017,12:35:00,3,36.9,,36.9,37.9,69,29.7,95,4.7,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply1009,9/28/2017,9/28/2017,12:07:37,9:50:00,2:17:37,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Tg,Male,Con,53.04,Fred,9/28/2017,9:50:00,1,35.9,,38.1,37.1,68.5,29.64,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply945,10/1/2017,10/1/2017,19:00:35,17:05:00,1:55:35,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Tg,Male,Con,52.8,Fred,10/1/2017,5:05:00,3,37.2,,37.2,37.9,71,29.55,95,4.7,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply101,12/14/2017,12/14/2017,17:49:58,4:15:00,13:34:58,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Tg,Male,Con,50.22,Fred,12/14/2017,4:15:00,3,36.9,,37.4,38.1,73.5,29.54,95,4.5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply166,12/13/2017,12/13/2017,15:17:53,13:20:00,1:57:53,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Tg,Male,Con,51.09,Fred,12/13/2017,1:20:00,1,36.7,,37.8,37.8,72,29.79,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17880,Ply167,,,,,0:00:00,,,,Tg,Male,Con,,,,,,,,,,,,,,,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,72
M17881,Ply1585,7/25/2016,7/25/2016,12:00:33,8:58:00,3:02:33,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Tg,Male,Con,46.65,,7/25/2016,8:58:00,,37.5,,37.7,37.3,69.5,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,73
M17881,Ply1501,7/29/2016,7/29/2016,13:52:45,11:36:00,2:16:45,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Tg,Male,Con,46.05,,7/29/2016,11:36:00,2,36.5,,37,37.8,70,29.61,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B/Hemizygous; ,2/3/2016,73
